Fecha,Producto,Categoría,Cantidad,Precio,Ciudad
01/08/2026,Laptop B,Computadoras,2,3520.00,Puno
26/07/2026,Switch 8P,Redes,13,279.00,Arequipa
03/01/2026,Monitor 27,Computadoras,15,1250.00,Trujillo
07/03/2026,Impresora Multifunción,Impresoras,8,1092.50,Arequipa
16/02/2026,Impresora Multifunción,Impresoras,2,1207.50,Arequipa
01/06/2026,Monitor 24,Computadoras,6,765.00,Trujillo
01/08/2026,USB 64GB,Almacenamiento,20,47.25,Puno
13/04/2026,Mouse X,Accesorios,9,47.50,Cusco
13/02/2026,Disco SSD 2TB,Almacenamiento,2,759.00,Puno
24/03/2026,PC Gamer X,Computadoras,12,4940.00,Juliaca
04/08/2026,Audífonos Pro,Accesorios,1,225.00,Tacna
04/08/2026,PC Gamer X,Computadoras,4,5200.00,Lima
22/04/2026,Mouse Gamer,Accesorios,6,198.00,Tacna
09/01/2026,Laptop C,Computadoras,9,4510.00,Tacna
30/06/2026,Impresora A,Impresoras,16,780.00,Lima
28/04/2026,Disco SSD 1TB,Almacenamiento,4,380.00,Puno
08/04/2026,Laptop B,Computadoras,9,3200.00,Trujillo
06/07/2026,Disco SSD 1TB,Almacenamiento,16,342.00,Tacna
24/04/2026,Mouse X,Accesorios,4,55.00,Arequipa
08/05/2026,Laptop C,Computadoras,13,3690.00,Juliaca
22/07/2026,Monitor 24,Computadoras,7,935.00,Moquegua
03/05/2026,Disco SSD 1TB,Almacenamiento,8,380.00,Puno
27/01/2026,Laptop C,Computadoras,12,4510.00,Puno
15/03/2026,Webcam HD,Accesorios,17,180.50,Tacna
13/06/2026,Cable UTP,Redes,6,23.75,Trujillo
15/01/2026,Disco SSD 1TB,Almacenamiento,5,342.00,Cusco
26/02/2026,Webcam HD,Accesorios,14,190.00,Puno
29/05/2026,Laptop C,Computadoras,8,4510.00,Juliaca
22/03/2026,Switch 8P,Redes,16,341.00,Trujillo
29/03/2026,Audífonos Pro,Accesorios,11,250.00,Juliaca
13/05/2026,PC Gamer X,Computadoras,14,5200.00,Arequipa
08/05/2026,Disco SSD 2TB,Almacenamiento,2,690.00,Moquegua
26/04/2026,Disco SSD 2TB,Almacenamiento,5,690.00,Moquegua
08/02/2026,Impresora A,Impresoras,20,780.00,Moquegua
17/08/2026,Audífonos Pro,Accesorios,7,225.00,Cusco
13/05/2026,PC Gamer X,Computadoras,14,4940.00,Arequipa
16/08/2026,Disco SSD 2TB,Almacenamiento,16,724.50,Trujillo
03/05/2026,Cable UTP,Redes,3,25.00,Lima
01/06/2026,Monitor 24,Computadoras,11,807.50,Lima
18/04/2026,USB 128GB,Almacenamiento,14,75.00,Cusco
04/07/2026,Switch 8P,Redes,1,310.00,Lima
08/06/2026,Impresora Multifunción,Impresoras,12,1207.50,Trujillo
21/01/2026,Switch 8P,Redes,12,294.50,Juliaca
20/06/2026,Router WiFi,Redes,12,253.00,Tacna
17/04/2026,Disco SSD 1TB,Almacenamiento,10,380.00,Moquegua
27/07/2026,Monitor 27,Computadoras,15,1250.00,Lima
19/06/2026,Teclado K1,Accesorios,2,126.00,Cusco
20/04/2026,USB 64GB,Almacenamiento,7,49.50,Cusco
14/05/2026,Monitor 27,Computadoras,5,1187.50,Juliaca
27/04/2026,PC Gamer X,Computadoras,13,4940.00,Tacna
30/07/2026,Monitor 27,Computadoras,9,1250.00,Trujillo
12/04/2026,Mouse X,Accesorios,4,50.00,Puno
17/03/2026,Mouse Gamer,Accesorios,2,198.00,Lima
30/07/2026,Webcam HD,Accesorios,1,199.50,Lima
25/04/2026,Impresora Multifunción,Impresoras,4,1150.00,Arequipa
07/05/2026,USB 64GB,Almacenamiento,2,45.00,Juliaca
16/07/2026,Audífonos Pro,Accesorios,20,250.00,Arequipa
03/08/2026,Switch 8P,Redes,5,279.00,Juliaca
20/06/2026,Webcam HD,Accesorios,14,199.50,Tacna
30/07/2026,Mouse X,Accesorios,5,50.00,Cusco
18/05/2026,Disco SSD 1TB,Almacenamiento,7,380.00,Lima
05/04/2026,Impresora Multifunción,Impresoras,13,1092.50,Cusco
07/07/2026,Mouse Gamer,Accesorios,17,180.00,Arequipa
16/04/2026,Router WiFi,Redes,16,241.50,Lima
23/06/2026,Cable UTP,Redes,1,23.75,Moquegua
08/04/2026,Audífonos Pro,Accesorios,1,250.00,Trujillo
11/04/2026,Impresora Multifunción,Impresoras,7,1092.50,Juliaca
13/07/2026,Laptop C,Computadoras,6,3895.00,Lima
31/07/2026,Mouse Gamer,Accesorios,20,198.00,Cusco
20/05/2026,Laptop A,Computadoras,2,2500.00,Tacna
14/05/2026,Disco SSD 1TB,Almacenamiento,10,342.00,Puno
18/04/2026,Mouse X,Accesorios,7,52.50,Tacna
19/03/2026,Mouse X,Accesorios,4,50.00,Puno
24/07/2026,Laptop C,Computadoras,13,3895.00,Lima
01/03/2026,Impresora A,Impresoras,14,780.00,Juliaca
21/01/2026,Impresora Multifunción,Impresoras,6,1035.00,Trujillo
19/05/2026,Webcam HD,Accesorios,19,209.00,Cusco
23/05/2026,Laptop C,Computadoras,5,3690.00,Puno
14/07/2026,Disco SSD 2TB,Almacenamiento,5,690.00,Moquegua
29/03/2026,USB 64GB,Almacenamiento,12,42.75,Cusco
02/04/2026,Impresora Multifunción,Impresoras,7,1150.00,Lima
22/02/2026,Impresora Multifunción,Impresoras,14,1265.00,Puno
19/07/2026,Impresora A,Impresoras,14,780.00,Cusco
07/07/2026,Audífonos Pro,Accesorios,19,225.00,Puno
24/03/2026,Cable UTP,Redes,10,23.75,Tacna
12/06/2026,Mouse Gamer,Accesorios,12,171.00,Puno
07/03/2026,Laptop B,Computadoras,20,2880.00,Juliaca
28/05/2026,Laptop A,Computadoras,17,2500.00,Cusco
19/02/2026,Laptop A,Computadoras,11,2625.00,Cusco
15/07/2026,Monitor 24,Computadoras,18,850.00,Cusco
20/01/2026,Mouse Gamer,Accesorios,2,171.00,Moquegua
07/08/2026,Disco SSD 2TB,Almacenamiento,14,690.00,Arequipa
10/04/2026,Impresora Multifunción,Impresoras,9,1092.50,Tacna
08/05/2026,Cable UTP,Redes,17,27.50,Cusco
14/02/2026,Monitor 27,Computadoras,18,1187.50,Lima
06/07/2026,Mouse X,Accesorios,16,45.00,Moquegua
24/01/2026,Webcam HD,Accesorios,13,199.50,Juliaca
29/04/2026,Cable UTP,Redes,17,25.00,Puno
15/02/2026,Laptop C,Computadoras,5,4100.00,Juliaca
02/02/2026,Disco SSD 2TB,Almacenamiento,19,759.00,Lima
28/02/2026,Laptop B,Computadoras,6,3200.00,Lima
27/02/2026,Laptop A,Computadoras,2,2625.00,Moquegua
15/08/2026,Impresora A,Impresoras,18,780.00,Moquegua
11/05/2026,Disco SSD 2TB,Almacenamiento,19,690.00,Puno
06/04/2026,Monitor 24,Computadoras,5,850.00,Tacna
18/01/2026,Impresora A,Impresoras,7,819.00,Cusco
22/06/2026,Webcam HD,Accesorios,12,190.00,Cusco
04/06/2026,Impresora A,Impresoras,6,702.00,Moquegua
12/04/2026,Laptop C,Computadoras,15,4510.00,Arequipa
02/08/2026,Laptop A,Computadoras,12,2375.00,Puno
30/04/2026,Disco SSD 1TB,Almacenamiento,20,380.00,Cusco
29/05/2026,Cable UTP,Redes,2,25.00,Juliaca
24/07/2026,Switch 8P,Redes,13,310.00,Puno
23/03/2026,Mouse Gamer,Accesorios,10,162.00,Moquegua
08/06/2026,USB 64GB,Almacenamiento,19,45.00,Lima
26/07/2026,Router WiFi,Redes,5,253.00,Lima
03/04/2026,Audífonos Pro,Accesorios,12,250.00,Trujillo
11/08/2026,PC Gamer X,Computadoras,12,5200.00,Arequipa
26/06/2026,Impresora A,Impresoras,18,780.00,Juliaca
30/05/2026,Cable UTP,Redes,14,27.50,Trujillo
31/07/2026,Monitor 27,Computadoras,12,1250.00,Puno
25/03/2026,Router WiFi,Redes,3,253.00,Juliaca
26/05/2026,Switch 8P,Redes,8,294.50,Juliaca
09/05/2026,Impresora Multifunción,Impresoras,10,1207.50,Trujillo
18/07/2026,Switch 8P,Redes,9,310.00,Moquegua
15/05/2026,Impresora Multifunción,Impresoras,11,1092.50,Cusco
25/05/2026,Laptop B,Computadoras,8,3200.00,Moquegua
24/02/2026,Monitor 27,Computadoras,15,1250.00,Juliaca
06/06/2026,Mouse Gamer,Accesorios,6,171.00,Arequipa
15/05/2026,Mouse X,Accesorios,2,52.50,Arequipa
18/02/2026,Mouse X,Accesorios,15,47.50,Puno
26/05/2026,Switch 8P,Redes,14,294.50,Trujillo
11/02/2026,Teclado K1,Accesorios,12,108.00,Puno
08/03/2026,Router WiFi,Redes,15,230.00,Puno
13/06/2026,Mouse Gamer,Accesorios,3,180.00,Tacna
19/08/2026,Router WiFi,Redes,5,230.00,Arequipa
22/07/2026,Impresora Multifunción,Impresoras,10,1035.00,Moquegua
21/07/2026,Disco SSD 2TB,Almacenamiento,7,690.00,Lima
21/07/2026,Router WiFi,Redes,1,207.00,Trujillo
07/07/2026,Laptop A,Computadoras,1,2625.00,Arequipa
08/03/2026,Audífonos Pro,Accesorios,10,262.50,Trujillo
19/02/2026,USB 128GB,Almacenamiento,8,82.50,Lima
21/06/2026,USB 64GB,Almacenamiento,16,40.50,Trujillo
10/07/2026,Impresora A,Impresoras,20,858.00,Lima
01/07/2026,Monitor 27,Computadoras,11,1187.50,Tacna
29/05/2026,Impresora A,Impresoras,19,819.00,Cusco
26/07/2026,Cable UTP,Redes,11,25.00,Lima
04/07/2026,Monitor 27,Computadoras,12,1187.50,Cusco
18/02/2026,Laptop A,Computadoras,13,2625.00,Puno
28/01/2026,Impresora Multifunción,Impresoras,13,1150.00,Juliaca
02/01/2026,Disco SSD 2TB,Almacenamiento,2,655.50,Puno
19/08/2026,USB 128GB,Almacenamiento,7,75.00,Trujillo
12/08/2026,Switch 8P,Redes,7,310.00,Arequipa
09/06/2026,Mouse X,Accesorios,10,50.00,Trujillo
28/01/2026,Router WiFi,Redes,6,230.00,Tacna
24/04/2026,Webcam HD,Accesorios,2,209.00,Puno
08/02/2026,Mouse X,Accesorios,4,50.00,Tacna
08/08/2026,Impresora Multifunción,Impresoras,17,1207.50,Puno
27/05/2026,Disco SSD 1TB,Almacenamiento,10,399.00,Arequipa
07/07/2026,Mouse Gamer,Accesorios,6,189.00,Cusco
11/08/2026,Mouse Gamer,Accesorios,12,189.00,Cusco
20/05/2026,Monitor 27,Computadoras,14,1250.00,Juliaca
15/03/2026,Disco SSD 2TB,Almacenamiento,11,759.00,Lima
01/04/2026,Switch 8P,Redes,19,294.50,Lima
19/07/2026,Impresora A,Impresoras,3,858.00,Juliaca
22/03/2026,Impresora A,Impresoras,17,780.00,Moquegua
15/07/2026,PC Gamer X,Computadoras,10,4940.00,Cusco
13/01/2026,Switch 8P,Redes,4,279.00,Cusco
18/07/2026,Impresora A,Impresoras,18,780.00,Arequipa
03/01/2026,Teclado K1,Accesorios,8,120.00,Cusco
15/04/2026,Audífonos Pro,Accesorios,20,262.50,Arequipa
13/08/2026,PC Gamer X,Computadoras,19,5200.00,Arequipa
25/05/2026,USB 128GB,Almacenamiento,16,78.75,Tacna
25/01/2026,Monitor 24,Computadoras,9,850.00,Juliaca
30/06/2026,Disco SSD 1TB,Almacenamiento,8,361.00,Juliaca
11/07/2026,Router WiFi,Redes,17,230.00,Tacna
28/04/2026,Disco SSD 2TB,Almacenamiento,17,690.00,Tacna
15/06/2026,Teclado K1,Accesorios,11,108.00,Puno
19/08/2026,USB 64GB,Almacenamiento,20,45.00,Lima
29/07/2026,Mouse X,Accesorios,19,50.00,Juliaca
17/08/2026,Monitor 24,Computadoras,7,807.50,Lima
15/05/2026,Webcam HD,Accesorios,3,171.00,Cusco
15/07/2026,USB 64GB,Almacenamiento,11,40.50,Trujillo
06/03/2026,Monitor 27,Computadoras,14,1250.00,Juliaca
04/02/2026,Webcam HD,Accesorios,20,190.00,Puno
10/07/2026,Webcam HD,Accesorios,20,209.00,Moquegua
21/07/2026,Webcam HD,Accesorios,8,180.50,Juliaca
10/05/2026,Router WiFi,Redes,1,241.50,Lima
21/03/2026,Laptop B,Computadoras,18,3200.00,Moquegua
03/03/2026,Audífonos Pro,Accesorios,7,262.50,Moquegua
04/08/2026,USB 128GB,Almacenamiento,11,82.50,Trujillo
01/03/2026,PC Gamer X,Computadoras,20,5720.00,Cusco
23/06/2026,Mouse Gamer,Accesorios,15,189.00,Tacna
20/06/2026,Laptop B,Computadoras,18,2880.00,Trujillo
07/05/2026,Cable UTP,Redes,14,26.25,Juliaca
10/06/2026,Laptop C,Computadoras,11,4100.00,Arequipa
15/07/2026,Laptop C,Computadoras,11,4100.00,Lima
13/06/2026,Audífonos Pro,Accesorios,17,250.00,Cusco
25/06/2026,Teclado K1,Accesorios,7,120.00,Moquegua
07/03/2026,Monitor 24,Computadoras,7,850.00,Moquegua
04/03/2026,Impresora A,Impresoras,1,780.00,Tacna
31/05/2026,Laptop C,Computadoras,3,4100.00,Lima
05/02/2026,Laptop C,Computadoras,15,4100.00,Cusco
24/07/2026,Monitor 27,Computadoras,9,1312.50,Trujillo
29/06/2026,Monitor 24,Computadoras,4,892.50,Arequipa
21/06/2026,Router WiFi,Redes,3,207.00,Puno
09/01/2026,Monitor 27,Computadoras,19,1125.00,Juliaca
19/08/2026,Disco SSD 2TB,Almacenamiento,2,759.00,Juliaca
03/07/2026,PC Gamer X,Computadoras,18,5200.00,Tacna
01/07/2026,Disco SSD 1TB,Almacenamiento,6,418.00,Puno
27/02/2026,Mouse Gamer,Accesorios,12,180.00,Trujillo
25/02/2026,Router WiFi,Redes,13,207.00,Lima
16/08/2026,Switch 8P,Redes,6,279.00,Puno
04/07/2026,Monitor 27,Computadoras,17,1187.50,Juliaca
13/04/2026,PC Gamer X,Computadoras,6,5200.00,Puno
21/03/2026,Cable UTP,Redes,18,22.50,Tacna
22/02/2026,Impresora A,Impresoras,19,858.00,Moquegua
05/08/2026,Audífonos Pro,Accesorios,17,225.00,Tacna
16/07/2026,Impresora A,Impresoras,9,780.00,Juliaca
10/03/2026,USB 128GB,Almacenamiento,2,71.25,Puno
07/01/2026,Disco SSD 2TB,Almacenamiento,9,621.00,Cusco
17/03/2026,Audífonos Pro,Accesorios,11,275.00,Cusco
08/08/2026,Impresora Multifunción,Impresoras,10,1150.00,Lima
31/01/2026,Disco SSD 1TB,Almacenamiento,9,380.00,Cusco
05/07/2026,Monitor 24,Computadoras,4,935.00,Arequipa
08/02/2026,Switch 8P,Redes,17,310.00,Juliaca
12/07/2026,Impresora A,Impresoras,12,780.00,Juliaca
11/07/2026,Monitor 27,Computadoras,13,1250.00,Juliaca
15/02/2026,USB 64GB,Almacenamiento,12,42.75,Juliaca
30/01/2026,Mouse X,Accesorios,9,45.00,Lima
29/07/2026,Disco SSD 2TB,Almacenamiento,1,759.00,Juliaca
24/06/2026,Mouse X,Accesorios,12,45.00,Lima
09/04/2026,Switch 8P,Redes,14,279.00,Tacna
26/02/2026,USB 128GB,Almacenamiento,2,78.75,Puno
02/08/2026,Monitor 24,Computadoras,2,850.00,Arequipa
19/08/2026,Disco SSD 1TB,Almacenamiento,1,361.00,Lima
16/07/2026,Monitor 27,Computadoras,15,1250.00,Arequipa
23/02/2026,Mouse X,Accesorios,9,50.00,Cusco
02/06/2026,Mouse X,Accesorios,1,45.00,Arequipa
02/03/2026,Audífonos Pro,Accesorios,4,237.50,Arequipa
23/04/2026,Teclado K1,Accesorios,11,120.00,Puno
06/08/2026,USB 64GB,Almacenamiento,7,47.25,Puno
22/04/2026,Switch 8P,Redes,19,294.50,Cusco
05/06/2026,Webcam HD,Accesorios,15,209.00,Trujillo
20/07/2026,Monitor 27,Computadoras,11,1250.00,Trujillo
01/08/2026,Laptop C,Computadoras,19,4305.00,Cusco
19/04/2026,Impresora A,Impresoras,8,780.00,Puno
19/06/2026,Router WiFi,Redes,1,207.00,Moquegua
11/02/2026,Laptop A,Computadoras,1,2500.00,Puno
24/02/2026,Teclado K1,Accesorios,9,120.00,Moquegua
27/04/2026,Laptop A,Computadoras,18,2250.00,Cusco
04/07/2026,Impresora Multifunción,Impresoras,16,1092.50,Lima
05/08/2026,Teclado K1,Accesorios,9,114.00,Trujillo
05/01/2026,Laptop C,Computadoras,17,4100.00,Puno
03/03/2026,Mouse X,Accesorios,18,55.00,Lima
15/01/2026,Laptop B,Computadoras,19,3360.00,Moquegua
05/01/2026,Webcam HD,Accesorios,4,171.00,Lima
22/07/2026,Disco SSD 1TB,Almacenamiento,13,342.00,Arequipa
31/01/2026,Laptop A,Computadoras,8,2375.00,Trujillo
01/01/2026,Impresora A,Impresoras,14,741.00,Arequipa
03/01/2026,Webcam HD,Accesorios,20,180.50,Arequipa
30/07/2026,Mouse Gamer,Accesorios,13,171.00,Arequipa
25/03/2026,USB 128GB,Almacenamiento,2,78.75,Moquegua
26/06/2026,Cable UTP,Redes,3,26.25,Trujillo
20/04/2026,Teclado K1,Accesorios,16,108.00,Arequipa
15/08/2026,Monitor 24,Computadoras,8,850.00,Tacna
13/01/2026,Mouse Gamer,Accesorios,8,198.00,Lima
24/07/2026,USB 128GB,Almacenamiento,14,78.75,Tacna
21/04/2026,Disco SSD 1TB,Almacenamiento,11,418.00,Lima
16/07/2026,Impresora Multifunción,Impresoras,19,1035.00,Tacna
04/03/2026,Mouse X,Accesorios,11,47.50,Trujillo
21/04/2026,Teclado K1,Accesorios,14,120.00,Lima
02/04/2026,Disco SSD 2TB,Almacenamiento,20,621.00,Puno
13/08/2026,PC Gamer X,Computadoras,8,5720.00,Puno
07/05/2026,Laptop C,Computadoras,14,3895.00,Moquegua
08/02/2026,Impresora Multifunción,Impresoras,18,1150.00,Trujillo
02/01/2026,Webcam HD,Accesorios,3,180.50,Arequipa
06/05/2026,USB 64GB,Almacenamiento,2,45.00,Cusco
07/01/2026,USB 64GB,Almacenamiento,3,45.00,Tacna
28/05/2026,Laptop B,Computadoras,10,3200.00,Puno
16/02/2026,Cable UTP,Redes,12,22.50,Puno
10/06/2026,Mouse X,Accesorios,7,50.00,Moquegua
08/01/2026,Laptop B,Computadoras,7,3520.00,Lima
17/01/2026,Laptop A,Computadoras,5,2375.00,Trujillo
18/02/2026,Laptop A,Computadoras,10,2500.00,Lima
09/04/2026,Switch 8P,Redes,7,325.50,Cusco
28/01/2026,Laptop B,Computadoras,16,2880.00,Moquegua
21/02/2026,Webcam HD,Accesorios,2,190.00,Trujillo
09/06/2026,USB 128GB,Almacenamiento,12,75.00,Tacna
17/04/2026,USB 128GB,Almacenamiento,3,82.50,Arequipa
11/01/2026,Impresora Multifunción,Impresoras,7,1150.00,Puno
15/05/2026,PC Gamer X,Computadoras,6,5200.00,Juliaca
17/04/2026,Laptop B,Computadoras,16,2880.00,Puno
13/08/2026,Disco SSD 1TB,Almacenamiento,5,399.00,Lima
19/07/2026,Impresora Multifunción,Impresoras,6,1207.50,Moquegua
07/06/2026,Cable UTP,Redes,13,26.25,Tacna
24/01/2026,Audífonos Pro,Accesorios,5,250.00,Tacna
07/07/2026,USB 64GB,Almacenamiento,17,45.00,Puno
20/08/2026,PC Gamer X,Computadoras,12,5720.00,Lima
22/07/2026,Router WiFi,Redes,14,230.00,Tacna
26/03/2026,Webcam HD,Accesorios,17,190.00,Moquegua
12/03/2026,Audífonos Pro,Accesorios,15,275.00,Lima
05/02/2026,Laptop C,Computadoras,8,4100.00,Moquegua
05/02/2026,Impresora A,Impresoras,4,780.00,Puno
22/06/2026,Mouse Gamer,Accesorios,6,180.00,Trujillo
31/07/2026,Impresora A,Impresoras,11,858.00,Tacna
17/06/2026,USB 64GB,Almacenamiento,15,42.75,Moquegua
15/01/2026,Laptop C,Computadoras,17,4100.00,Arequipa
09/04/2026,Disco SSD 1TB,Almacenamiento,10,418.00,Trujillo
04/01/2026,Mouse X,Accesorios,12,47.50,Trujillo
27/01/2026,USB 128GB,Almacenamiento,11,67.50,Puno
20/06/2026,USB 128GB,Almacenamiento,5,75.00,Tacna
31/05/2026,Monitor 24,Computadoras,2,850.00,Puno
15/07/2026,Switch 8P,Redes,10,341.00,Arequipa
15/05/2026,Webcam HD,Accesorios,11,190.00,Arequipa
03/04/2026,Disco SSD 2TB,Almacenamiento,8,724.50,Juliaca
11/07/2026,Mouse Gamer,Accesorios,14,189.00,Lima
24/06/2026,Mouse Gamer,Accesorios,1,180.00,Moquegua
30/07/2026,Monitor 24,Computadoras,14,807.50,Moquegua
20/01/2026,Laptop C,Computadoras,18,4305.00,Tacna
15/05/2026,Monitor 27,Computadoras,20,1375.00,Puno
29/01/2026,Impresora Multifunción,Impresoras,4,1150.00,Moquegua
16/08/2026,Monitor 27,Computadoras,15,1312.50,Lima
19/01/2026,Impresora A,Impresoras,11,702.00,Tacna
14/07/2026,USB 64GB,Almacenamiento,8,45.00,Tacna
13/06/2026,Disco SSD 1TB,Almacenamiento,9,342.00,Moquegua
15/05/2026,Webcam HD,Accesorios,7,199.50,Lima
09/03/2026,USB 128GB,Almacenamiento,14,75.00,Trujillo
27/01/2026,Disco SSD 2TB,Almacenamiento,12,655.50,Cusco
15/04/2026,Mouse X,Accesorios,16,55.00,Cusco
29/07/2026,USB 64GB,Almacenamiento,12,42.75,Puno
28/03/2026,USB 64GB,Almacenamiento,5,49.50,Trujillo
08/01/2026,Laptop B,Computadoras,11,3200.00,Moquegua
12/08/2026,Switch 8P,Redes,12,310.00,Arequipa
07/03/2026,Teclado K1,Accesorios,10,108.00,Cusco
05/08/2026,Impresora Multifunción,Impresoras,10,1150.00,Juliaca
06/02/2026,Teclado K1,Accesorios,4,132.00,Puno
29/03/2026,USB 64GB,Almacenamiento,12,49.50,Lima
17/06/2026,Router WiFi,Redes,3,218.50,Puno
16/08/2026,Mouse X,Accesorios,18,47.50,Lima
19/04/2026,Cable UTP,Redes,13,27.50,Puno
23/04/2026,Disco SSD 1TB,Almacenamiento,3,361.00,Moquegua
30/01/2026,Switch 8P,Redes,18,310.00,Puno
25/02/2026,Router WiFi,Redes,1,253.00,Arequipa
11/08/2026,Laptop B,Computadoras,20,3040.00,Puno
17/02/2026,Laptop B,Computadoras,3,3520.00,Tacna
14/04/2026,Teclado K1,Accesorios,8,126.00,Lima
13/02/2026,Impresora A,Impresoras,4,741.00,Puno
04/06/2026,Impresora A,Impresoras,15,741.00,Cusco
12/03/2026,Webcam HD,Accesorios,19,171.00,Moquegua
30/03/2026,Disco SSD 2TB,Almacenamiento,7,690.00,Puno
01/02/2026,Impresora A,Impresoras,13,819.00,Tacna
28/07/2026,Switch 8P,Redes,6,294.50,Puno
10/05/2026,Laptop B,Computadoras,14,3360.00,Juliaca
18/04/2026,Laptop A,Computadoras,9,2500.00,Lima
17/06/2026,Audífonos Pro,Accesorios,1,262.50,Lima
02/05/2026,Impresora A,Impresoras,19,741.00,Arequipa
21/06/2026,Impresora A,Impresoras,11,741.00,Juliaca
16/03/2026,Mouse X,Accesorios,14,50.00,Lima
20/06/2026,USB 128GB,Almacenamiento,20,67.50,Lima
06/01/2026,Monitor 24,Computadoras,18,850.00,Moquegua
13/07/2026,Mouse X,Accesorios,8,50.00,Arequipa
24/05/2026,Monitor 27,Computadoras,15,1312.50,Tacna
15/03/2026,Laptop C,Computadoras,7,3895.00,Juliaca
30/06/2026,Mouse Gamer,Accesorios,20,180.00,Puno
02/08/2026,Laptop C,Computadoras,10,3895.00,Trujillo
12/08/2026,Laptop B,Computadoras,12,3200.00,Arequipa
03/01/2026,Laptop B,Computadoras,2,3520.00,Arequipa
21/03/2026,Router WiFi,Redes,18,230.00,Arequipa
01/08/2026,Mouse X,Accesorios,19,50.00,Tacna
08/06/2026,Laptop C,Computadoras,12,4510.00,Trujillo
18/08/2026,Mouse X,Accesorios,15,50.00,Puno
29/07/2026,USB 128GB,Almacenamiento,1,75.00,Moquegua
08/03/2026,Impresora Multifunción,Impresoras,11,1207.50,Trujillo
03/02/2026,Laptop B,Computadoras,14,3520.00,Tacna
04/01/2026,Mouse Gamer,Accesorios,16,189.00,Puno
26/01/2026,Impresora A,Impresoras,13,780.00,Trujillo
16/03/2026,PC Gamer X,Computadoras,7,5720.00,Tacna
13/01/2026,Monitor 24,Computadoras,7,765.00,Arequipa
17/08/2026,Impresora A,Impresoras,5,741.00,Cusco
27/02/2026,Webcam HD,Accesorios,2,190.00,Juliaca
18/07/2026,Switch 8P,Redes,14,341.00,Trujillo
14/04/2026,Mouse X,Accesorios,5,55.00,Lima
10/08/2026,Router WiFi,Redes,10,207.00,Cusco
19/07/2026,PC Gamer X,Computadoras,5,5200.00,Moquegua
21/07/2026,Monitor 27,Computadoras,11,1250.00,Lima
23/01/2026,Laptop C,Computadoras,14,4100.00,Arequipa
17/06/2026,Mouse Gamer,Accesorios,14,189.00,Cusco
20/02/2026,Audífonos Pro,Accesorios,2,250.00,Puno
20/06/2026,Mouse Gamer,Accesorios,7,171.00,Puno
12/04/2026,Laptop C,Computadoras,12,4305.00,Trujillo
01/04/2026,Teclado K1,Accesorios,3,126.00,Tacna
14/01/2026,Monitor 24,Computadoras,8,850.00,Trujillo
21/02/2026,Laptop A,Computadoras,5,2500.00,Juliaca
15/03/2026,Disco SSD 1TB,Almacenamiento,7,399.00,Juliaca
04/08/2026,USB 64GB,Almacenamiento,16,47.25,Cusco
14/08/2026,Router WiFi,Redes,4,230.00,Tacna
02/04/2026,Audífonos Pro,Accesorios,8,250.00,Arequipa
03/05/2026,Disco SSD 2TB,Almacenamiento,16,621.00,Puno
19/01/2026,Switch 8P,Redes,7,310.00,Trujillo
09/05/2026,Laptop B,Computadoras,3,2880.00,Juliaca
31/03/2026,Laptop B,Computadoras,20,3360.00,Moquegua
11/02/2026,Mouse Gamer,Accesorios,17,180.00,Tacna
19/04/2026,Webcam HD,Accesorios,5,209.00,Cusco
31/07/2026,Laptop B,Computadoras,4,2880.00,Arequipa
28/01/2026,Monitor 27,Computadoras,11,1250.00,Trujillo
06/08/2026,Router WiFi,Redes,18,207.00,Arequipa
01/07/2026,Impresora Multifunción,Impresoras,19,1092.50,Tacna
31/05/2026,Impresora Multifunción,Impresoras,3,1207.50,Puno
11/02/2026,Laptop C,Computadoras,11,3895.00,Lima
12/03/2026,PC Gamer X,Computadoras,18,4680.00,Moquegua
09/07/2026,Cable UTP,Redes,4,25.00,Juliaca
11/01/2026,Audífonos Pro,Accesorios,3,250.00,Cusco
18/04/2026,Laptop C,Computadoras,15,4510.00,Tacna
14/01/2026,Monitor 27,Computadoras,11,1312.50,Tacna
14/04/2026,Laptop B,Computadoras,3,2880.00,Puno
16/02/2026,Disco SSD 2TB,Almacenamiento,11,690.00,Cusco
06/01/2026,Teclado K1,Accesorios,19,120.00,Puno
15/07/2026,Disco SSD 1TB,Almacenamiento,14,361.00,Puno
12/04/2026,Monitor 24,Computadoras,1,850.00,Arequipa
08/01/2026,USB 64GB,Almacenamiento,19,47.25,Puno
04/03/2026,Disco SSD 1TB,Almacenamiento,20,399.00,Moquegua
14/06/2026,Router WiFi,Redes,4,241.50,Cusco
08/04/2026,Disco SSD 1TB,Almacenamiento,8,361.00,Trujillo
16/05/2026,Disco SSD 2TB,Almacenamiento,19,724.50,Lima
13/01/2026,Laptop A,Computadoras,16,2500.00,Moquegua
04/04/2026,Laptop A,Computadoras,12,2500.00,Trujillo
29/01/2026,Laptop A,Computadoras,3,2375.00,Moquegua
13/05/2026,Cable UTP,Redes,15,26.25,Lima
03/07/2026,Impresora A,Impresoras,15,858.00,Moquegua
02/08/2026,Teclado K1,Accesorios,14,120.00,Arequipa
15/08/2026,Disco SSD 2TB,Almacenamiento,10,655.50,Puno
18/03/2026,Impresora A,Impresoras,15,780.00,Arequipa
30/06/2026,Router WiFi,Redes,13,230.00,Moquegua
18/06/2026,USB 128GB,Almacenamiento,20,82.50,Juliaca
